text,product_title,rating,timestamp,user_id,asin,label
I bought it because of the convenience of converting it from back pack to satchel… the straps are awkward and long for a backpack. It doesn’t keep its shape well but it does hold stuff and looks professional,"ECOSUSI Backpack for Women Briefcase Messenger Laptop Bag Vegan Leather Satchel Work Bags Fits 15.6 inch Laptops, Purple",2.0,1678551488432,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B07X92YR8W,0
Wow - we like the gray color. The sound has definitely improved and the smaller profile fits my wife's desires for the room.<br />We're still learning how to really use this and also tie it to our dot in the bedroom.<br /><br />We recommended the Echo 1 and really recommend the 2d Gen version.,Echo (2nd Generation) - Smart speaker with Alexa and Dolby processing - Charcoal Fabric,5.0,1514400140400,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B07456BG8N,0
Bought 2 for traveling. One for wife and one for me. The ones that came with the iWatches are being used with stand setups where you need to use an Apple cord vs a knock off. We haven't had any issues so far with these chargers.,"Apple MKLG2AM/A Watch 1M Magnetic Charging Cable, White",4.0,1514399650260,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B012BN15LQ,0
Bought two of these for wife & I - we needed something in the gym without a dangling wire being in the way. Only had them one week and work pretty good for the price I paid (preChristmas deal). They aren't met to bang loud bass in your ears (not at this price) but they do provide a decent sound and are clear enough at louder settings that they fit our need.,"Anker Soundbuds Slim+ Bluetooth Headphones, Bluetooth 5 Lightweight Stereo Earbuds with Customizable Accessories, 10-Hour Playtime, IPX7 Waterproof Magnetic Wireless Earbuds for Workout, Sports, Gym",4.0,1514399392410,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B0756T7R5T,0
Screen Fits my HP Elite X2 perfectly. Really easy to install and works really well as a privacy screen. I would highly recommend this to others concerned with the privacy of their tablet.,"Targus 4Vu Privacy Screen Filter for HP EliteBook Folio G1 Notebooks (16:9 Ratio) Laptop Computer, Landscape/Portrait View, Blue Light Filter to Protect Eye Strain (AST033USZ)",5.0,1487194021000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B0833NKK5K,0
Purchased for my wife's computer... Big Disney fall. So far so good. It went on easy and sticks very well even as she drags her MBP to work and back.,Mickey Minnie Silhouette Kissing Apple Laptop Vinyl Decal Sticker,5.0,1421688030000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B00KL2TENQ,0
work great with iPhone 5s and audio conferences. Sound w/ iTunes was pretty good. I have a peanut head but these were still a tad tight. the big down thing. wearing glasses while wearing these not a thing to do. you have to cant up the glasses to make it work.<br />sound excellent,SOL REPUBLIC 1211-03 Tracks On-Ear Interchangeable Headphones with 3-Button Mic and Music Control - Red,4.0,1410576529000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B008DWJ4KY,0
"Needed a Living Room sub for our 5.1 system. had to be somewhat small but pack a good punch.<br />Harman Kardon AVR1700 receiver, Axiom Audio M2 bookshelf and BIC center channel and couple of small polk audio rears.<br />once i went online read about a good starting point on this sub, it made my H/K auto setup so much easier. 80 is my crossover start and setup using H/K's LFE sub output. good match.<br />we get good deep sound (*way better than the cheaper sub we had earlier), it is pretty harmonious with our Axiom and BIC fronts.<br />still need to do a bit more tweaking as we run more blu ray movies. time for Matrix to be played. have only owned this for one week. so far can't be happier.","Polk Audio PSW505 12"" Powered Subwoofer, 460 Watts(300 Watts RMS) & Amazon Basics Subwoofer Cable, 25ft",5.0,1364584432000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B01MQJ2XE6,0
"Needed a smaller center channel for my Harman Kardon AVR 1700 and smaller living room setup. this was a bit bigger than I thought it would be so glad I bought it. the sound is perfect with our directv, H/K and LG tv setup. full sound matches well w/ Polk Audio 505 subwoofer. plus you can't beat the price.",BIC America DV-62CLRS 6-Inch 2-Way Center Channel Speaker,5.0,1364584203000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B00009WBYL,0
"Originally bought to replace two speakers that failed form the RM 6750 set. Was able to RMA the whole set back. Kept these and use them as rear L & R speakers in my living room 5.1 setup. good sound, small size  and easily mounted using omnimount bookshelf speaker mounts.<br />as rear channels these work very well. as front channels the sound was good but not full enough for what we were going for. glad to have them for the rear setup now and eventually we move them downstairs for my 7.2 rear channels..","Polk Audio RM6751 Satellite Speaker (Single, Black)",4.0,1364584100000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B0009X3JBU,0
"highly rated. purchased to be used w/ Polk Audio 6750 home theater speakers. worked well but when speakers failed (2 tweeters), We went the bookshelf route. still using two of them and will hang on to the other 3. anticipate using 2 of those for my downstairs speakers when I replace the 7.2 channel ceiling mounted ones.<br />easy to install, held the small speakers in place and not a bad price @ $18.","Omnimount 15.0C Ceiling Speaker Mount, Black",4.0,1364583944000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B07CG8G732,0
"Our other indoor antenna worked but man it just sticks out like a sore thumb. this one is hidden behind the tv, gets all the local channels we want and compliments my DirecTV. so if Directv fails or rains too hard etc we still have local tv. perfect",Mohu Television Antenna Leaf 30 Paper-Thin Indoor HDTV Antenna for Free TV MH-110502,4.0,1364583430000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B07R8L532P,0
"Got this for our living room 3D setup. wanted Panasonic because of the Amazon prime link. so happy we did.<br />this was matched into our LG 8600 3D tv, Harman Kardon AVR1700 receiver in a small living room.<br />plays the disc well, is wireless and hooks up to my network. although I prefer the ethernet setup.",Panasonic DMP-BDT110 Wi-Fi Ready 3D/2D Blu-ray Disc Player,5.0,1364583347000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B0076GEMGO,0
"Lots of research -<br />Needed a 47 inch HDTV for living room - old style TV shelves built in to include TV position that was too.<br />Based on reviews - caught a quick sales price opportunity and pulled the trigger. So happy with purchase.<br />1. Had to search online for the best picture calibration. Out of the box the picture was not good. Comparing it to our LG 60 plasma.<br />2. Wanted and LED/LCD type TV - but a good picture and price. Our LG plasma has been flawless.<br />3. Wanted a thin TV with a good picture for 3D and wanted it to be passive this time. we have the active 3D downstairs.<br />So far the 8600 has meet our expectations and exceeded some. Once we got the picture calibrated CNET review.... its all been very good.<br />TV is lightweight - we're currently using the TV stand but have plans to mount it on an articulating bracket once we can modify the TV cubby.<br />Remote is their magic remote. our first experience w/ the magic remote was with our plasma (2010), used it twice and stored it.<br />since this was the only remote, had no choice. It was easy to use and get the 8600 updated (firmware), online - Ethernet and change settings for calibration. but since then we only use the remote to turn on the TV since we have DirecTV and use that remote for the channels plus have a Harman Kardon receiver that we use for volume etc. most likely we'll be setting one or both of those up as universal remotes. only make sense.<br /><br />we only used the audio speakers on the 8600 for two weeks, decent sounding but not going to fill the room. we use our Harman Kardon as the workhorse now. once you go HDMI and the receiver the 8600 speakers become inop.<br /><br />the good news - a decently strong person can lift the set by themselves to set it in position or move it to make changes. the picture is good, 3D is decent, not eye popping like active 3D does but good enough for our living room and much cheaper with almost free 3D passive glasses.<br /><br />con - not much we can say.... wish I had got the 55&#34; but the extra few hundred would have put me in the dog house especially when the TV would not have fit inside the tv cubby.",LG Cinema Screen 55LM8600 55-Inch Cinema 3D 1080p 240Hz Dual Core LED-LCD HDTV with Smart TV and Six Pairs of 3D Glasses (2012 Model),5.0,1364582421000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B0078YGN34,0
"Needed a receiver that would allow us to have a decent sub (not expensive), fill the room with sound efficiently and have enough HDMI hookups for DirecTV, 3D Blu Ray, gaming when needed, that had airplay and was easy to use remote.<br />Plus was at a decent price.<br /><br />H/K AVR1700 met those expectations. It was between this, Yamaha 473 or 573 units or Pioneer 1122. I went w/ Harman Kardon based on reviews, price and expectations of use. I have a 7.2 system that can shake the house in the basement for sports, movies etc. Our LG 47LM8600 would be matched to the system and we realized we didn't need anything more than 5.1 for the Living Room based on setup downstairs and with our L/R being somewhat small and open to dining/kitchen this unit would be a good match.<br /><br />1. I missed getting this at the $200 sale price, but willingly paid the $270 price to get it via prime and have the Living Room up and running for wife and family. I would expect as the 2013 receivers come out the sales price will return.<br /><br />2. First set of speakers was the Polk Audio RM6750 HT speaker set. Unfortunately 2 were shot rather quickly. RMA returned to Newegg and got different speakers to match receiver from Amazon. Polk Audio PSW505 Sub (which works great with the 1700's LFE sub Hookup), BIC Center channel to match my Axiom M2 Bookshelves I brought down from the loft game system and the two additional Polk Audio RM6750 satellites for the rears.  - H/K auto setup worked like a champ for surround sound, but for our setup I tweaked it a bit for the subwoofer. Easily done in manual mode.<br /><br />3. Setup the Panasonic 3D Blu Ray via HDMI - no issues, You can even match names to HDMI inputs on back so they match the buttons on remote.<br /><br />4. Setup DirecTV inputs (SAT/Cable) - no issues worked well and we can get 5.1 sound on channels that have it encoded.<br /><br />5. HDMI out to LG tv. didn't' realize doing this at first took away the TV's sound. Which is OK since receiver sounds better than plain tv. it just requires another remote to be used for the process. Later today I'll look at making either or both the DirecTV / Harman Kardon Remotes universal for the system and thus streamline the 4 remotes we have out.<br /><br />6. Remote is OK, buttons are somewhat readable for an older couple but reading glasses help til I have them memorized. switching things around and getting to H/K's setup required downloading and reading parts of the manual. Yes it doesn't come with the system. I had to download it. 8mb file<br /><br />Overall - Very good purchase so far (3 weeks). Good sound - probably a bit more tweaking to do yet. Since it feels like the volume is about half way up for a presentable sound. was same w/ Polk Audio speakers too.<br />Easy to use, remote is decent (not great), wife said it looks good and there aren't a bunch of buttons for the grandson to see and go and try to push. it seems streamlined in looks.<br /><br />cons - Manual had to be downloaded to figure out a couple of buttons and &#34;How - to's&#34;. I missed the very low sales price.",Harman Kardon AVR 1700 5.1-Channel Network-Connected Audio/Video Receiver with AirPlay,5.0,1364579786000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B009HB2USI,0
"Since we only got 2 pair of glasses with our 2010 LG 60"" 3D TV we quickly learned it was hard to have company over to show off the 3D.<br />with prices ranging then from $100 and up a pair we decided to wait a bit.<br />The glasses work just like the more expensive pair we own and we noticed no difference in how they wear or battery life.<br />having 4x pair of 3D is nice. if the price falls back into the $30 range we'll get 2x more pair.<br />easy to charge, same issues w/ wear as other glasses (each person is unique).<br />too bad there aren't many great 3D movies out yet.",LG AGS110 3D Active Shutter Glasses for 2010 LG 3D HDTVs,4.0,1315213514000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B004GJ0EEI,0
"Price, Price, Price<br />easy to use, works as well as the high priced HDMI cable (1.3) given to me when I purchased my playstation3.<br />Knowing when I purchased my LG 3D TV and 3D player I needed a new cable I went w/ 2 new Amazon and one mediabridge for all my toys.<br />1. although not the best option when hanging your tv on the wall, amazon cables worked much better than the mediabridge. getting the TV up closer (snug) to the wall.<br />2. cable is more pliable and easier to work with.<br />3. reception thru player worked flawlessly so far for 3D. going to test it further today only a better 3D disk.<br />4. price was excellent. even compared to monoprice's cables.<br /><br />After two years, these cables have been excellent.<br />Ordered two more for the additional DirecTV hookups.",Amazon Basics High-Speed HDMI Cable 9.8 Feet/3.0 m Supports Ethernet / 3D / Audio Return (Newest Standard),4.0,1297521057000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B003L1ZYYW,0
I got this for my son-in-law's birthday and he took it to the beach the next weekend.  He was very pleased with the sound quality and everything about it.,"JBL Flip 4, Black - Waterproof, Portable & Durable Bluetooth Speaker - Up to 12 Hours of Wireless Streaming - Includes Noise-Cancelling Speakerphone, Voice Assistant & JBL Connect+",5.0,1624408055619,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B099V8GPR4,0
"I got this and immediately took out the directions. I cleaned my mini I-Pad's screen with the enclosed things with which to clean it.  After cleaning the screen, I placed the screen protector on the I-pad and it was very easy to get it placed on the screen without having to do much adjustment.  I'm very pleased with this screen protector.","JETech Screen Protector for iPad mini 1 2 3 (Not mini 4/5/6), Tempered Glass Film, 2-Pack",5.0,1554774029793,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B0BPMM75N8,0
"I found this screen protector to be quite easy to place on my new 11"" I-Pad Pro.  I've used other screen protectors on my other electronics and they were harder to put on.  This screen protector is quite easy.  I recommend it highly.",iCarez Anti-Glare Matte Screen Protector for Apple iPad Air 4/5 Gen (10.9-inch 2022/2020) iPad Pro 11 Inch (2022/2021/2020/2018) [2-Pack] Easy to Install (Compatible with Face ID and Apple Pencil),5.0,1554574558384,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B07GZMMYHT,0
I got the Echo & stand for my daughter & son-in-law for Christmas.  They absolutely love both.  The stand is very stylish & they have it right on their breakfast bar so they can access Alexa whenever...,"Speaker Stand for Amazon Echo, Echo Plus, UE Boom and Other Models - Protect and Stabilize Alexa by Wasserstein (Black)",5.0,1484023934000,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B01K1O7UH0,0
"I bought this about a week ago and enjoyed it up until today when I turned it on & I couldn't get it to do anything!  I can't slide from one screen to another like I do on my full size I-Pad, I can't get any of the icons open.  I've tried plugging it back in even though it was not low on battery but that didn't help.  It seemed like as I used it this past week, it got harder & harder to get the icons to open.  If anyone has any suggestions, please HELP!","Apple iPad mini 3 MH372LL/A (64GB, Wi-Fi + Cellular, Space Gray) 2014 Model",2.0,1444069866000,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B00OTXNUBU,0
Got this for my 17 year old granddaughter.  She really likes it.,HISY Bluetooth Headset with stand - pink,5.0,1431458685000,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B00MICP8PA,0
Love it; Love it; Love it!  I got the Kindle Fire for Christmas.  I've had a Kindle for a number of years and loved it but the Kindle Fire is even better!  I like the features and I REALLY like the size.  It fits in all my purses which means I can easily take it anywhere.,Kindle Fire (Previous Generation - 1st),5.0,1327263388000,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B0051VVOB2,0
This  Echo Dot was a gift from my son to help me navigate new technology.  BEST GIFT EVER!  How did I ever live without it!!,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0,1579474892069,AHPUT3ITXCHQJO7OMF74LEMYHIVA,B07H65KP63,0
This is a beautiful item.  I get lots of compliments.  It's functional and everything I wanted.,Kinmac 13 inch Maple Leaf Coffee Waterproof Lightweight Slim Laptop Bag Sleeve Case Briefcase for 11 inch 12 inch 13.3 inch Laptop and MacBook Pro Air 13,5.0,1540745403758,AHPUT3ITXCHQJO7OMF74LEMYHIVA,B06XD94B2F,0
"i have a 15.6"" laptop  i ASSUMED i wouldnt have to cut it  i was wrong  i had to cut it  and now if i am using the laptop or go to touch the edge the decal lifts up a bit  i can see it would come right off  with little effort and ill have to replace it  with hopefully another company who uses a better adhesive  !!!  also it came all wrinkled up  it seemed to flatten out easily though  once i got it off of the white paper  also no keyboard sticker  for this one  im gonna order something else  i really hate the way this one feels around the edging although im again ASSUMING they all will do  that  we will see  i think ill cut the next one so its not close to any edge !!!!!","3D Print Laptop Skin Vinyl Sticker Decal, 12"" 13"" 13.3"" 14"" 15"" 15.4"" 15.6 inch Laptop Skin Sticker Cover Art Decal Protector Fits HP Dell Lenovo Compaq Apple Asus Acer (Beautiful Flower)",1.0,1640636402868,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07VWT32HX,0
"kinda flimsy but it will do for ""now""  to protect my laptop until i decide on a better case for it","Laptop Bag 15.6 Inch,Durable Slim Briefcase Handle Bag & with Two Extra Pockets,Notebook Computer Protective Case for Computer Notebook Ultrabook,Collapsible Carrying Handles (Dark blue)",3.0,1640636145989,AHGAOIZVODNHYMNCBV4DECZH42UQ,B09P664R9L,0
Ive tried MANY screen cleaners  for years  and i found this one and ive stuck with it  !!!!  its def the BEST !!,"Screen Cleaner Kit - Best for LED & LCD TV, Computer Monitor, Laptop, and iPad Screens – Contains Over 1,572 Sprays in Each Large 16 Ounce Bottle – Includes Premium Microfiber Cloth",5.0,1623092543386,AHGAOIZVODNHYMNCBV4DECZH42UQ,B01054S5FM,0
not doing what i need it to do and the slots dont let the tablet sit too well it moves a lot  ... its nice  the feel of it is nice but its going back,Rotating Case for New Galaxy Tab A7 Case 10.4 Inch-360 Degree Rotating Stand Smart Case Protective Cover with Auto Wake Up/Sleep for for 10.4 Inch Samsung Tab A7 Tablet 2020 (SM-T500 / T505 / T507),3.0,1619962301071,AHGAOIZVODNHYMNCBV4DECZH42UQ,B08PFZK4YZ,0
fit my samsung galaxy A7 with no issues  a few bubbles but they came right out  !!  glad i ordered this one  !!,"[2-Pack] apiker for Samsung Galaxy Tab A7 Screen Protector 10.4 Inch (SM-T500/T505/T507), Tempered Glass/Bubble Free/High Definition",5.0,1617731174569,AHGAOIZVODNHYMNCBV4DECZH42UQ,B08PNWVR4C,0
i purposely bought a samsung card so it would work in my samsung tablet without issues  it popped right in  recognized no formatting  perfect  !!,SAMSUNG ELECTRONICS EVO Select 256GB MicroSDXC UHS-I U3 100MB/s Full HD & 4K UHD Memory Card with Adapter (MB-ME256HA),5.0,1617664131713,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0887P21Z2,0
entirely TOOOOOOOO heavy for my use  i have to return it,"Logitech K380 + M350 Wireless Keyboard and Mouse Combo - Slim Portable Design, Quiet Clicks, Long Battery Life, Bluetooth, Easy-Switch, Windows, Mac, iPadOS, Chrome OS Compatible - Dark Grey",5.0,1617661679209,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0BPN2DXC1,0
MUCH smaller than expected  and it was shipped in a HUGEE box  crazy waste of a box !  being returned !!!,"SUPRBIRD Light Box Pad Stand, Multifunction 7 Angle Points Skidding Prevented Tracing Holder for Huion Laptop LED Light Table A4 LB4 L4S and Most tracing Ligh Box pad",1.0,1582326536826,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07V4LLTSQ,0
ive tried  this sounds ok  nice bass ... do they  ALL  skip here and there  i have an issue with that  !!,"Sbode Bluetooth Speakers Portable Waterproof Outdoor Wireless Speaker Enhanced Bass, Sync Together, Built in Mic, TF Card, Auto Off, FM Radio for Beach, Shower & Home",3.0,1576419506518,AHGAOIZVODNHYMNCBV4DECZH42UQ,B071DGXVWB,0
UPDATE: OMGGG this thing SKIPSSSS  and crackles .......its going back !  i spoke too soon<br /><br />i think i FINALLY found the bluetooth speaker i needed for my google home mini  this is the 4th  one i got  i returned the others  ... if the battery lasts  as long as it says it does and  it recharges for a while ill be even happier with it !!!!!!  Amazing sound and its actually bigger than expected but that's OK too<br /><br />Well its going back  it just skips and crackles something awful,"Oraolo Pink Speaker Bluetooth Louder 40W Portable Speaker Wireless Large Stereo Sound, IPX6 Waterproof, Support TF Micro SD Card AUX Input, Built-in Mic for Clear Call Home Party Outdoor Girl Woman",1.0,1575567397115,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0CBWV3Q8B,0
gonna be returned  i bit the bullet and ordered one for double the price you get what you pay for in this world,"Bluetooth Speaker,Portable Wireless Speakers with HD Sound,Longer Playtime, Built-in Mic for iPhone/Samsung/Andriod/PC/Laptop Ehco dot Support USB/TF Card/AUX(Black)",5.0,1575411543887,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07PLFCP3W,0
"i just got it but im impressed ""so far""  sounds good  looks good  easy to pair with my Google Mini home ... !<br /><br />i was impressed until last night when the yellow light turned on the blue light wont come back  i dont have 2  to pair together  dont need them  and now the light wont go out even though i did what the book and manufacturer said  im returning this cuz without the blue light it wont work  !  i also noticed while it was playing yesterday for the short time it worked it skipped alot  of times","Tronsmart Bluetooth Speakers, T6 Mini 15W Ultra Portable Speaker with 24 Hours Playtime, Good Bass, IPX6 Waterproof, Bluetooth 5.0, Wireless Stereo Pairing, Voice Assistant, Built-in Microphone",1.0,1574195523469,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07Y8H8STR,0
i was expecting for this price at least something to FELT like metal  its a cheap piece of plastic !,Mount Genie Pedestal for Nest Mini (2nd Gen) and Google Home Mini (1st Gen) | Improves Sound and Appearance | Cleanest Mount Holder Stand for Mini (Charcoal),1.0,1573590093415,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07H9FG9SD,0
"this was purchased as a gift  i have 3 in my house  (one in bedroom, one in kitchen and one in the computer room) and a friend wanted one but was short $$$  and i sent it to her for a belated birthday and early christmas gift she was so happy  :)  i just love my Alexas'  !!<br /><br />this is my 3rd dot  the other two are 2nd generation this one has a MUCH better sound quality  i have the other two on external speakers  one on my computer and the other on an external wired speaker  this 3rd generation doesnt need one  the only thing is  as easy as it was to pair my  Alexa Fire remote with the 2nd generation one in my office ...  this new one is not pairing with my alexa fire remote in my bedroom  i am gonna look around for a stand for it and probably get a decal skin  so many nice ones to pick from",Echo Dot (3rd Gen) - Smart speaker with Alexa - Sandstone,5.0,1570734809888,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07PGL2N7J,0
i tried different sizes  maybe i shoulda measured before i ordered so many diff ones  but this is what i need  3' is perfect for my needs,"USB Type C Cable, (2-PACK 3FT) USB C Charger Cable Nylon Braided Fast Charging Sync Cord Compatible Samsung Galaxy S10 S9 S8 Plus,Note 9 8, LG G7 V30S V35 THINQ V30 G6,Google Pixel 2 xl,HTC U12+(Blue)",5.0,1565536924822,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0896VGNF7,0
ive bought many screen cleaner solutions this is by far the BEST one ever,"Screen Mom Screen Cleaner Home & Away Bundle – Designed for LED, LCD, Plasma, TV, iPad, Laptop, Computer Monitor, Tablets, Phones, & Eyeglasses - Includes 8oz & 2oz Bottle with 4 Microfiber Cloths",5.0,1559158022847,AHGAOIZVODNHYMNCBV4DECZH42UQ,B01LZJGEI2,0
i finally found  the perfect screen cleaner and cloth  definitely ordering larger size cleaner and throwing the others in the trash !!!,"Screen Mom Screen Cleaner Kit for Laptop, Phone Cleaner, iPad, Eyeglass, LED, LCD, TV - Includes 2oz Spray and 2 Purple Cleaning Cloths",5.0,1553711371255,AHGAOIZVODNHYMNCBV4DECZH42UQ,B074512LY1,0
there are lots of settings that had to be changed via tech support and they couldnt get it going good either  so i returned it and it was such a BIG unit  took up way too much space,Linksys EA7500 Dual-Band Wi-Fi Router for Home (Max-Stream AC1900 MU-Mimo Fast Wireless Router),1.0,1546876520404,AHGAOIZVODNHYMNCBV4DECZH42UQ,B09JKYBVJD,0
"very small which i wanted  but i only hear sound from ONE speaker on my TV  .. but for the price ill keep them  i like the size  ...  its for a 19""  TV  so  it works  sounds better than the TV speaker  i gotta see if i can figure out the settings inside the TV  maybe its just single  ill look on the TV remote later  but  sound from both speakers woulda been nice  i mean otherwise what is the point !","Computer Speaker BeBomBasics SP20 USB Powered Multimedia Small Desktop Speaker with Stereo Sound for Laptops and PC or TV,3.5mm Black",3.0,1536880603696,AHGAOIZVODNHYMNCBV4DECZH42UQ,B06XDSMDKV,0
i was concerned it wasnt gonna work with my TV and firestick cuz the tv is from 2012 and i only had one HDMI port ... i read reviews some said it worked - some said not ... so for the price i took a chance and it WORKED fine  and without issues ... finally something worked without issues  just plugged it in !! hahaha  and i still have a 3rd HDMI port if i need it in the future !,"Fosmon 3-Port HDMI Switcher, Intelligent 3x1 Auto Switch Selector Support Full HD 3D 1080p HDCP, 3 In 1 Out HDMI Splitter with 24K Gold Plated HDMI Cable for HDTV DVD PS3 PS4 Xbox One Bluray Apple TV",5.0,1535149296983,AHGAOIZVODNHYMNCBV4DECZH42UQ,B008GVOVK0,0
"i have hemmed and hawed for quite a while  about  a Fire Stick or a Roku ......do i, dont i, do i dont i ........i barely watch TV and my TV in the room where i spend most of my time in has only one HDMI port .. so i finally got it on prime day for only 20 bucks and put it on my bedroom TV .. the thing is when im watching TV i fall asleep !!!  but it was SIMPLE to set up and  i only downloaded a few apps so far  like Netflix, Youtube and FB  HAHA  .. i already pay enough for cable  so now i gotta figure out is it worth it to dump cable and get hulu or sling i dont want to lose the channels i have now though  I have to investigate as to what hulu and sling actually offer as far as channels go  and of course the reg channels  cuz then if that's the case i'd buy another Fire Stick for my other 2 TVS and toss the cable bill !","Fire TV Stick with Alexa Voice Remote, streaming media player - Previous Generation",5.0,1532476996921,AHGAOIZVODNHYMNCBV4DECZH42UQ,B075X8471B,0
excellent easy to use  happy with it,Amazon Basics Battery Charger for AA & AAA Nickel-Metal Hydride batteries (Ni-MH) With USB Port,5.0,1527015767218,AHGAOIZVODNHYMNCBV4DECZH42UQ,B00TOVTZ7K,0
amazing sound for the price,Logitech Speaker System Z323 with Subwoofer,5.0,1526333673780,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07P1FN7KQ,0
love this its perfect just wondering where im gonna get replacement filters from,"HONKYOB USB Mini Vacuum Cleaner Desktop Dust Cleaner Collection Tool with Brush for Cleaning Keyboard Dust,Bread Crumbs,Paper Scrap,Eraser Crunbs,Cigarette Ash,Car Device,Black",5.0,1517422864932,AHGAOIZVODNHYMNCBV4DECZH42UQ,B075M3G8SV,0
a friend told me he had this and it was great  .. ive been looking at it and looking at it .. and he convinced me i needed it  ... alexa is pretty funny at times ...  i saw that angel stand for it  .. i wish they had more choices  ... nothing caught my eye  maybe someday one will,Echo Dot (2nd Generation) - Smart speaker with Alexa - White,5.0,1513557475457,AHGAOIZVODNHYMNCBV4DECZH42UQ,B01K8B8YA8,0
got today  it connected to my computer and it sounds amazing  im ordering the 2nd one  i loveeeeee it !! so small and amazing sound,"Sony SRSXB10/BLUE XB10 Portable Wireless Speaker with Bluetooth, Blue, med",5.0,1505174219735,AHGAOIZVODNHYMNCBV4DECZH42UQ,B073VC4KGT,0
Ive been looking for THE perfect screen cleaner for years  .. i hate that my PC screen and tablets and phone is constantly icky from my fingers  they invented touch screen .. they shoulda figured out how to keep them clean without having to clean them 10X  a day ..... I have so many things I've tried in liquid form .. so many different types of cloths to use - so many &#34;gadgets&#34;  ... so i thought I'd next try this one .. and its OK  i guess im looking for the screen cleaner that will make my fingers glide like the screen is waxed and i just dont find that with anything and the fingerprints are always just as bad .. maybe someday someone will figure it out .. for now .. ill keep this  its a good price for the amount of bottles each being 8 oz that's for sure ... !,"Screen Cleaner – vius Premium Screen Cleaner Spray for LCD LED TVs, Laptops, Tablets, Monitors, Phones, and Other Electronic Screens - Gently Cleans Fingerprints, Dust, Oil (8oz 4-Pack)",4.0,1501695375236,AHGAOIZVODNHYMNCBV4DECZH42UQ,B01M60S5H2,0
love it  and easy to put together !  perfect fit too,"FITUEYES 23 Inch Monitor Stand – Extended Shelf Computer Monitor Riser, Wood Desktop Stand for TV Screen Laptop, Desk Organization, Office Supplies, Black, DT106001WB",5.0,1500086781876,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0122TWDH4,0
very disappointed -  the holes for the turn screws werent drilled properly  the parts didnt sit flush  so i have a return in progress  i really wanted this but oh well life goes on,"Monitor Stand Riser, 2 Tiers Wood Monitor Riser Stand with Storage Organizer, Desktop Ergonomic Monitor Stand Riser with Cellphone Holder and Cable Management, 16.7 Inch Shelf, Black",1.0,1500086711526,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0B9GFKYSZ,0
SCAM  im sorry i didnt read the reviews before i added this  it wasnt a lot of money but UNREAL trying to file a claim against a piece of JUNK trackball no longer working and stupid me paid for another one on another mouse i purchased yesterday  if i end up returning the mouse they better refund my extra $5.00,Allstate 2-Year PC Peripheral Protection Plan ($0-49.99),1.0,1497540700095,AHGAOIZVODNHYMNCBV4DECZH42UQ,B008I646WG,0
