text,product_title,rating,timestamp,user_id,asin,label,perplexity
"Since we only got 2 pair of glasses with our 2010 LG 60"" 3D TV we quickly learned it was hard to have company over to show off the 3D.<br />with prices ranging then from $100 and up a pair we decided to wait a bit.<br />The glasses work just like the more expensive pair we own and we noticed no difference in how they wear or battery life.<br />having 4x pair of 3D is nice. if the price falls back into the $30 range we'll get 2x more pair.<br />easy to charge, same issues w/ wear as other glasses (each person is unique).<br />too bad there aren't many great 3D movies out yet.",LG AGS110 3D Active Shutter Glasses for 2010 LG 3D HDTVs,4.0,1315213514000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B004GJ0EEI,Human,49.24697494506836
"Price, Price, Price<br />easy to use, works as well as the high priced HDMI cable (1.3) given to me when I purchased my playstation3.<br />Knowing when I purchased my LG 3D TV and 3D player I needed a new cable I went w/ 2 new Amazon and one mediabridge for all my toys.<br />1. although not the best option when hanging your tv on the wall, amazon cables worked much better than the mediabridge. getting the TV up closer (snug) to the wall.<br />2. cable is more pliable and easier to work with.<br />3. reception thru player worked flawlessly so far for 3D. going to test it further today only a better 3D disk.<br />4. price was excellent. even compared to monoprice's cables.<br /><br />After two years, these cables have been excellent.<br />Ordered two more for the additional DirecTV hookups.",Amazon Basics High-Speed HDMI Cable 9.8 Feet/3.0 m Supports Ethernet / 3D / Audio Return (Newest Standard),4.0,1297521057000,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,B003L1ZYYW,Human,48.717010498046875
I got this for my son-in-law's birthday and he took it to the beach the next weekend.  He was very pleased with the sound quality and everything about it.,"JBL Flip 4, Black - Waterproof, Portable & Durable Bluetooth Speaker - Up to 12 Hours of Wireless Streaming - Includes Noise-Cancelling Speakerphone, Voice Assistant & JBL Connect+",5.0,1624408055619,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B099V8GPR4,Human,21.02245330810547
"I got this and immediately took out the directions. I cleaned my mini I-Pad's screen with the enclosed things with which to clean it.  After cleaning the screen, I placed the screen protector on the I-pad and it was very easy to get it placed on the screen without having to do much adjustment.  I'm very pleased with this screen protector.","JETech Screen Protector for iPad mini 1 2 3 (Not mini 4/5/6), Tempered Glass Film, 2-Pack",5.0,1554774029793,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B0BPMM75N8,Human,32.309654235839844
"I found this screen protector to be quite easy to place on my new 11"" I-Pad Pro.  I've used other screen protectors on my other electronics and they were harder to put on.  This screen protector is quite easy.  I recommend it highly.",iCarez Anti-Glare Matte Screen Protector for Apple iPad Air 4/5 Gen (10.9-inch 2022/2020) iPad Pro 11 Inch (2022/2021/2020/2018) [2-Pack] Easy to Install (Compatible with Face ID and Apple Pencil),5.0,1554574558384,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B07GZMMYHT,Human,23.40418815612793
I got the Echo & stand for my daughter & son-in-law for Christmas.  They absolutely love both.  The stand is very stylish & they have it right on their breakfast bar so they can access Alexa whenever...,"Speaker Stand for Amazon Echo, Echo Plus, UE Boom and Other Models - Protect and Stabilize Alexa by Wasserstein (Black)",5.0,1484023934000,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B01K1O7UH0,Human,108.32276153564453
"I bought this about a week ago and enjoyed it up until today when I turned it on & I couldn't get it to do anything!  I can't slide from one screen to another like I do on my full size I-Pad, I can't get any of the icons open.  I've tried plugging it back in even though it was not low on battery but that didn't help.  It seemed like as I used it this past week, it got harder & harder to get the icons to open.  If anyone has any suggestions, please HELP!","Apple iPad mini 3 MH372LL/A (64GB, Wi-Fi + Cellular, Space Gray) 2014 Model",2.0,1444069866000,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B00OTXNUBU,Human,20.000648498535156
Got this for my 17 year old granddaughter.  She really likes it.,HISY Bluetooth Headset with stand - pink,5.0,1431458685000,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B00MICP8PA,Human,41.431243896484375
Love it; Love it; Love it!  I got the Kindle Fire for Christmas.  I've had a Kindle for a number of years and loved it but the Kindle Fire is even better!  I like the features and I REALLY like the size.  It fits in all my purses which means I can easily take it anywhere.,Kindle Fire (Previous Generation - 1st),5.0,1327263388000,AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,B0051VVOB2,Human,18.714740753173828
This  Echo Dot was a gift from my son to help me navigate new technology.  BEST GIFT EVER!  How did I ever live without it!!,"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",5.0,1579474892069,AHPUT3ITXCHQJO7OMF74LEMYHIVA,B07H65KP63,Human,78.96650695800781
This is a beautiful item.  I get lots of compliments.  It's functional and everything I wanted.,Kinmac 13 inch Maple Leaf Coffee Waterproof Lightweight Slim Laptop Bag Sleeve Case Briefcase for 11 inch 12 inch 13.3 inch Laptop and MacBook Pro Air 13,5.0,1540745403758,AHPUT3ITXCHQJO7OMF74LEMYHIVA,B06XD94B2F,Human,47.28901290893555
"i have a 15.6"" laptop  i ASSUMED i wouldnt have to cut it  i was wrong  i had to cut it  and now if i am using the laptop or go to touch the edge the decal lifts up a bit  i can see it would come right off  with little effort and ill have to replace it  with hopefully another company who uses a better adhesive  !!!  also it came all wrinkled up  it seemed to flatten out easily though  once i got it off of the white paper  also no keyboard sticker  for this one  im gonna order something else  i really hate the way this one feels around the edging although im again ASSUMING they all will do  that  we will see  i think ill cut the next one so its not close to any edge !!!!!","3D Print Laptop Skin Vinyl Sticker Decal, 12"" 13"" 13.3"" 14"" 15"" 15.4"" 15.6 inch Laptop Skin Sticker Cover Art Decal Protector Fits HP Dell Lenovo Compaq Apple Asus Acer (Beautiful Flower)",1.0,1640636402868,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07VWT32HX,Human,62.78059768676758
"kinda flimsy but it will do for ""now""  to protect my laptop until i decide on a better case for it","Laptop Bag 15.6 Inch,Durable Slim Briefcase Handle Bag & with Two Extra Pockets,Notebook Computer Protective Case for Computer Notebook Ultrabook,Collapsible Carrying Handles (Dark blue)",3.0,1640636145989,AHGAOIZVODNHYMNCBV4DECZH42UQ,B09P664R9L,Human,141.3560028076172
Ive tried MANY screen cleaners  for years  and i found this one and ive stuck with it  !!!!  its def the BEST !!,"Screen Cleaner Kit - Best for LED & LCD TV, Computer Monitor, Laptop, and iPad Screens – Contains Over 1,572 Sprays in Each Large 16 Ounce Bottle – Includes Premium Microfiber Cloth",5.0,1623092543386,AHGAOIZVODNHYMNCBV4DECZH42UQ,B01054S5FM,Human,138.73143005371094
not doing what i need it to do and the slots dont let the tablet sit too well it moves a lot  ... its nice  the feel of it is nice but its going back,Rotating Case for New Galaxy Tab A7 Case 10.4 Inch-360 Degree Rotating Stand Smart Case Protective Cover with Auto Wake Up/Sleep for for 10.4 Inch Samsung Tab A7 Tablet 2020 (SM-T500 / T505 / T507),3.0,1619962301071,AHGAOIZVODNHYMNCBV4DECZH42UQ,B08PFZK4YZ,Human,133.66990661621094
fit my samsung galaxy A7 with no issues  a few bubbles but they came right out  !!  glad i ordered this one  !!,"[2-Pack] apiker for Samsung Galaxy Tab A7 Screen Protector 10.4 Inch (SM-T500/T505/T507), Tempered Glass/Bubble Free/High Definition",5.0,1617731174569,AHGAOIZVODNHYMNCBV4DECZH42UQ,B08PNWVR4C,Human,139.39254760742188
i purposely bought a samsung card so it would work in my samsung tablet without issues  it popped right in  recognized no formatting  perfect  !!,SAMSUNG ELECTRONICS EVO Select 256GB MicroSDXC UHS-I U3 100MB/s Full HD & 4K UHD Memory Card with Adapter (MB-ME256HA),5.0,1617664131713,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0887P21Z2,Human,256.63385009765625
entirely TOOOOOOOO heavy for my use  i have to return it,"Logitech K380 + M350 Wireless Keyboard and Mouse Combo - Slim Portable Design, Quiet Clicks, Long Battery Life, Bluetooth, Easy-Switch, Windows, Mac, iPadOS, Chrome OS Compatible - Dark Grey",5.0,1617661679209,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0BPN2DXC1,Human,326.4803161621094
MUCH smaller than expected  and it was shipped in a HUGEE box  crazy waste of a box !  being returned !!!,"SUPRBIRD Light Box Pad Stand, Multifunction 7 Angle Points Skidding Prevented Tracing Holder for Huion Laptop LED Light Table A4 LB4 L4S and Most tracing Ligh Box pad",1.0,1582326536826,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07V4LLTSQ,Human,260.3455505371094
ive tried  this sounds ok  nice bass ... do they  ALL  skip here and there  i have an issue with that  !!,"Sbode Bluetooth Speakers Portable Waterproof Outdoor Wireless Speaker Enhanced Bass, Sync Together, Built in Mic, TF Card, Auto Off, FM Radio for Beach, Shower & Home",3.0,1576419506518,AHGAOIZVODNHYMNCBV4DECZH42UQ,B071DGXVWB,Human,512.5596313476562
UPDATE: OMGGG this thing SKIPSSSS  and crackles .......its going back !  i spoke too soon<br /><br />i think i FINALLY found the bluetooth speaker i needed for my google home mini  this is the 4th  one i got  i returned the others  ... if the battery lasts  as long as it says it does and  it recharges for a while ill be even happier with it !!!!!!  Amazing sound and its actually bigger than expected but that's OK too<br /><br />Well its going back  it just skips and crackles something awful,"Oraolo Pink Speaker Bluetooth Louder 40W Portable Speaker Wireless Large Stereo Sound, IPX6 Waterproof, Support TF Micro SD Card AUX Input, Built-in Mic for Clear Call Home Party Outdoor Girl Woman",1.0,1575567397115,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0CBWV3Q8B,Human,85.80762481689453
gonna be returned  i bit the bullet and ordered one for double the price you get what you pay for in this world,"Bluetooth Speaker,Portable Wireless Speakers with HD Sound,Longer Playtime, Built-in Mic for iPhone/Samsung/Andriod/PC/Laptop Ehco dot Support USB/TF Card/AUX(Black)",5.0,1575411543887,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07PLFCP3W,Human,178.10198974609375
"i just got it but im impressed ""so far""  sounds good  looks good  easy to pair with my Google Mini home ... !<br /><br />i was impressed until last night when the yellow light turned on the blue light wont come back  i dont have 2  to pair together  dont need them  and now the light wont go out even though i did what the book and manufacturer said  im returning this cuz without the blue light it wont work  !  i also noticed while it was playing yesterday for the short time it worked it skipped alot  of times","Tronsmart Bluetooth Speakers, T6 Mini 15W Ultra Portable Speaker with 24 Hours Playtime, Good Bass, IPX6 Waterproof, Bluetooth 5.0, Wireless Stereo Pairing, Voice Assistant, Built-in Microphone",1.0,1574195523469,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07Y8H8STR,Human,87.10044860839844
i was expecting for this price at least something to FELT like metal  its a cheap piece of plastic !,Mount Genie Pedestal for Nest Mini (2nd Gen) and Google Home Mini (1st Gen) | Improves Sound and Appearance | Cleanest Mount Holder Stand for Mini (Charcoal),1.0,1573590093415,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07H9FG9SD,Human,395.9934387207031
"this was purchased as a gift  i have 3 in my house  (one in bedroom, one in kitchen and one in the computer room) and a friend wanted one but was short $$$  and i sent it to her for a belated birthday and early christmas gift she was so happy  :)  i just love my Alexas'  !!<br /><br />this is my 3rd dot  the other two are 2nd generation this one has a MUCH better sound quality  i have the other two on external speakers  one on my computer and the other on an external wired speaker  this 3rd generation doesnt need one  the only thing is  as easy as it was to pair my  Alexa Fire remote with the 2nd generation one in my office ...  this new one is not pairing with my alexa fire remote in my bedroom  i am gonna look around for a stand for it and probably get a decal skin  so many nice ones to pick from",Echo Dot (3rd Gen) - Smart speaker with Alexa - Sandstone,5.0,1570734809888,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07PGL2N7J,Human,47.07654571533203
i tried different sizes  maybe i shoulda measured before i ordered so many diff ones  but this is what i need  3' is perfect for my needs,"USB Type C Cable, (2-PACK 3FT) USB C Charger Cable Nylon Braided Fast Charging Sync Cord Compatible Samsung Galaxy S10 S9 S8 Plus,Note 9 8, LG G7 V30S V35 THINQ V30 G6,Google Pixel 2 xl,HTC U12+(Blue)",5.0,1565536924822,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0896VGNF7,Human,199.5756072998047
ive bought many screen cleaner solutions this is by far the BEST one ever,"Screen Mom Screen Cleaner Home & Away Bundle – Designed for LED, LCD, Plasma, TV, iPad, Laptop, Computer Monitor, Tablets, Phones, & Eyeglasses - Includes 8oz & 2oz Bottle with 4 Microfiber Cloths",5.0,1559158022847,AHGAOIZVODNHYMNCBV4DECZH42UQ,B01LZJGEI2,Human,258.0711975097656
i finally found  the perfect screen cleaner and cloth  definitely ordering larger size cleaner and throwing the others in the trash !!!,"Screen Mom Screen Cleaner Kit for Laptop, Phone Cleaner, iPad, Eyeglass, LED, LCD, TV - Includes 2oz Spray and 2 Purple Cleaning Cloths",5.0,1553711371255,AHGAOIZVODNHYMNCBV4DECZH42UQ,B074512LY1,Human,477.8795471191406
there are lots of settings that had to be changed via tech support and they couldnt get it going good either  so i returned it and it was such a BIG unit  took up way too much space,Linksys EA7500 Dual-Band Wi-Fi Router for Home (Max-Stream AC1900 MU-Mimo Fast Wireless Router),1.0,1546876520404,AHGAOIZVODNHYMNCBV4DECZH42UQ,B09JKYBVJD,Human,89.36918640136719
"very small which i wanted  but i only hear sound from ONE speaker on my TV  .. but for the price ill keep them  i like the size  ...  its for a 19""  TV  so  it works  sounds better than the TV speaker  i gotta see if i can figure out the settings inside the TV  maybe its just single  ill look on the TV remote later  but  sound from both speakers woulda been nice  i mean otherwise what is the point !","Computer Speaker BeBomBasics SP20 USB Powered Multimedia Small Desktop Speaker with Stereo Sound for Laptops and PC or TV,3.5mm Black",3.0,1536880603696,AHGAOIZVODNHYMNCBV4DECZH42UQ,B06XDSMDKV,Human,113.49935913085938
i was concerned it wasnt gonna work with my TV and firestick cuz the tv is from 2012 and i only had one HDMI port ... i read reviews some said it worked - some said not ... so for the price i took a chance and it WORKED fine  and without issues ... finally something worked without issues  just plugged it in !! hahaha  and i still have a 3rd HDMI port if i need it in the future !,"Fosmon 3-Port HDMI Switcher, Intelligent 3x1 Auto Switch Selector Support Full HD 3D 1080p HDCP, 3 In 1 Out HDMI Splitter with 24K Gold Plated HDMI Cable for HDTV DVD PS3 PS4 Xbox One Bluray Apple TV",5.0,1535149296983,AHGAOIZVODNHYMNCBV4DECZH42UQ,B008GVOVK0,Human,60.07936096191406
"i have hemmed and hawed for quite a while  about  a Fire Stick or a Roku ......do i, dont i, do i dont i ........i barely watch TV and my TV in the room where i spend most of my time in has only one HDMI port .. so i finally got it on prime day for only 20 bucks and put it on my bedroom TV .. the thing is when im watching TV i fall asleep !!!  but it was SIMPLE to set up and  i only downloaded a few apps so far  like Netflix, Youtube and FB  HAHA  .. i already pay enough for cable  so now i gotta figure out is it worth it to dump cable and get hulu or sling i dont want to lose the channels i have now though  I have to investigate as to what hulu and sling actually offer as far as channels go  and of course the reg channels  cuz then if that's the case i'd buy another Fire Stick for my other 2 TVS and toss the cable bill !","Fire TV Stick with Alexa Voice Remote, streaming media player - Previous Generation",5.0,1532476996921,AHGAOIZVODNHYMNCBV4DECZH42UQ,B075X8471B,Human,70.09488677978516
excellent easy to use  happy with it,Amazon Basics Battery Charger for AA & AAA Nickel-Metal Hydride batteries (Ni-MH) With USB Port,5.0,1527015767218,AHGAOIZVODNHYMNCBV4DECZH42UQ,B00TOVTZ7K,Human,677.1358032226562
amazing sound for the price,Logitech Speaker System Z323 with Subwoofer,5.0,1526333673780,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07P1FN7KQ,Human,372.6629333496094
love this its perfect just wondering where im gonna get replacement filters from,"HONKYOB USB Mini Vacuum Cleaner Desktop Dust Cleaner Collection Tool with Brush for Cleaning Keyboard Dust,Bread Crumbs,Paper Scrap,Eraser Crunbs,Cigarette Ash,Car Device,Black",5.0,1517422864932,AHGAOIZVODNHYMNCBV4DECZH42UQ,B075M3G8SV,Human,646.3323974609375
a friend told me he had this and it was great  .. ive been looking at it and looking at it .. and he convinced me i needed it  ... alexa is pretty funny at times ...  i saw that angel stand for it  .. i wish they had more choices  ... nothing caught my eye  maybe someday one will,Echo Dot (2nd Generation) - Smart speaker with Alexa - White,5.0,1513557475457,AHGAOIZVODNHYMNCBV4DECZH42UQ,B01K8B8YA8,Human,84.77806091308594
got today  it connected to my computer and it sounds amazing  im ordering the 2nd one  i loveeeeee it !! so small and amazing sound,"Sony SRSXB10/BLUE XB10 Portable Wireless Speaker with Bluetooth, Blue, med",5.0,1505174219735,AHGAOIZVODNHYMNCBV4DECZH42UQ,B073VC4KGT,Human,162.1106719970703
Ive been looking for THE perfect screen cleaner for years  .. i hate that my PC screen and tablets and phone is constantly icky from my fingers  they invented touch screen .. they shoulda figured out how to keep them clean without having to clean them 10X  a day ..... I have so many things I've tried in liquid form .. so many different types of cloths to use - so many &#34;gadgets&#34;  ... so i thought I'd next try this one .. and its OK  i guess im looking for the screen cleaner that will make my fingers glide like the screen is waxed and i just dont find that with anything and the fingerprints are always just as bad .. maybe someday someone will figure it out .. for now .. ill keep this  its a good price for the amount of bottles each being 8 oz that's for sure ... !,"Screen Cleaner – vius Premium Screen Cleaner Spray for LCD LED TVs, Laptops, Tablets, Monitors, Phones, and Other Electronic Screens - Gently Cleans Fingerprints, Dust, Oil (8oz 4-Pack)",4.0,1501695375236,AHGAOIZVODNHYMNCBV4DECZH42UQ,B01M60S5H2,Human,79.53327178955078
love it  and easy to put together !  perfect fit too,"FITUEYES 23 Inch Monitor Stand – Extended Shelf Computer Monitor Riser, Wood Desktop Stand for TV Screen Laptop, Desk Organization, Office Supplies, Black, DT106001WB",5.0,1500086781876,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0122TWDH4,Human,605.2023315429688
very disappointed -  the holes for the turn screws werent drilled properly  the parts didnt sit flush  so i have a return in progress  i really wanted this but oh well life goes on,"Monitor Stand Riser, 2 Tiers Wood Monitor Riser Stand with Storage Organizer, Desktop Ergonomic Monitor Stand Riser with Cellphone Holder and Cable Management, 16.7 Inch Shelf, Black",1.0,1500086711526,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0B9GFKYSZ,Human,107.2774887084961
SCAM  im sorry i didnt read the reviews before i added this  it wasnt a lot of money but UNREAL trying to file a claim against a piece of JUNK trackball no longer working and stupid me paid for another one on another mouse i purchased yesterday  if i end up returning the mouse they better refund my extra $5.00,Allstate 2-Year PC Peripheral Protection Plan ($0-49.99),1.0,1497540700095,AHGAOIZVODNHYMNCBV4DECZH42UQ,B008I646WG,Human,114.18257141113281
great price  -  I already had a Seagate 4TB and I had an IOMEGA for years which started making horrible sounds a couple of weeks ago .. a clear indication it was gonna die and I didn't want to lose all my music files so I purchased this to transfer files .. the only thing was I originally plugged it into a HUB and it wasn't working .. so I called tech support who then told me to plug it directly into the computer USB (I had to move a few plugs around .. they need to make computers nowadays with 10 USB ports  not 4  if a HUB wont work properly)  .... but anyway  after maneuvering plugs around it worked fine  .. Seagate is a great company  ive had many of their products in the past,"Seagate Backup Plus Portable 5TB External Hard Drive HDD – Red USB 3.0 for PC Laptop and Mac, 2 Months Adobe CC Photography (STDR5000103)",5.0,1494691925000,AHGAOIZVODNHYMNCBV4DECZH42UQ,B07454F4JH,Human,55.46979522705078
i have owned Logitech 570s for years .. this is basically the same .. but its a bit higher do my hand isnt drooped on the right side and i like that since i have severe wrist arthritis  ... i HATE regular mice ... omg moving that thing around drives me nuts ... so i've used a trackball ever since i found one MANYYYYYYY years ago .. i did agree with everyone though  took the blue ball from the 570 and removed the black one and it seems a bit less shaky  also it has a high low switch .. the low setting is fine .. i saw someone mentioned downloading software from a site . im gonna go try and find it  none of my friends can use my computer when they are here cuz of the trackballs they are all used to uses mice .. well i was happy to find a different version of a trackball  as ive been looking for years - tried the one where the ball is on top  i didnt like that one either  the only thing i notice is i dont see a BATTERY LIGHT INDICATOR  as indicated in the description whereas the 570 has that so i know when its time to change the battery,"ELECOM EX-G Trackball Mouse, Wired, Thumb Control, Sculpted Ergonomic Design, 6-Button Function with Smooth Tracking, Ergonomic Design, Optical Gaming Sensor, Windows11, macOS (M-XT3URBK)",5.0,1487362189000,AHGAOIZVODNHYMNCBV4DECZH42UQ,B0C617749R,Human,69.53868865966797
i was hoping for a much better result .. as far as resisting fingerprints  ... thats not true and i was hoping for more of a &#34;sliding&#34; affect like i read all over that this product does  the instructions say to put it on the cloth and not directly on the screen i cant help but wonder if that would make a difference ...  it has a &#34;bit&#34; of a slide but not what i was hoping for,WHOOSH! Screen Shine Duo+ Desk Bottle and Pocket Sprayer & 2 microfiber cloths,3.0,1480001602000,AHGAOIZVODNHYMNCBV4DECZH42UQ,B00DOPW5L0,Human,74.279296875
pretty awesome  .. the only problem was they only run off a USB powered item  so i had to get a powerpack  but that's OK,Dreamall Black LED Dancing Water Show Music Fountain Light Mini Computer Speaker Laptop PC,5.0,1410198444000,AHGAOIZVODNHYMNCBV4DECZH42UQ,B00DS4BLLW,Human,114.92562103271484
i used this for my Insignia Flex 9.7 tablet  it worked fine  no problems at all  and for that im thankful !!!  :),Samsung 32GB High Speed microSDHC Class 10 Memory Card with Adapter. Model number: MB-MSBGA/US,5.0,1361122200000,AHGAOIZVODNHYMNCBV4DECZH42UQ,B005TUQV0E,Human,143.1453399658203
Broke out of the bag.  Literally fell apart.  Unfortunately I threw away the packaging before I realized it.,"USB 3.0 Flash Drive 128GB, Techkey F90 Pen Drive High Speed Thumb Drive Capless Pendrive Retractable USB Memory Stick Shock Resistant Jump Drive Compact Size(Includes a Type-C Conversion Connector)",1.0,1563827283195,AGAJIGBX3UA7OEFS3XA42FR5SGWA,B0B2CJ3YSP,Human,89.21372985839844
I would not use this to freeze age spots. Leaves pink scars. Better of going to a dermatologist,"MG Chemicals - 403A-285G 403A 134A Super Cold Spray, 285g (10 oz) Aerosol Can",1.0,1590535211868,AEDJZTFJDNOW6JDLMBZNK2QBN3GQ,B093DR9RWD,Human,309.0291442871094
This yard sign was a really nice way to announce my 60th birthday.,Trgowaul 60th Birthday Decorations for Women Rose Gold Birthday Backdrop Banner 5.9 X 3.6 Fts Happy Birthday Party Suppiles Photography Supplies Background Happy 60th Birthday Decoration,5.0,1668436186891,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B08JQCJZQM,Human,47.776676177978516
I have a space heater plugged into it. It turns the heater on and off many times during the day and night. It works great with my Alexa.,"Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device",5.0,1668435677174,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B07KTYJ769,Human,18.86216163635254
I bought this to hide the AirTag and it works great. No one knows the AirTag is in there.,Tomcrazy 3in1 Cute Protective Case for Apple Airtag Sleeve Huawei Tag Cover Keys Storage Pendant Access Card Keychain Suitable for Bag/Suitcase/Pet Collar (Carrot),5.0,1668434134415,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B0BFVWWFZP,Human,60.31117248535156
"I love this product. I have 3 of these and have given some away as gifts. We lose power here with each storm. So I got one for the computer, and one for the TV. This tower shut right off and the TV was not damaged. Well worth the money.","TESSAN Power Strip Tower Long Extension Cord 15 ft, Surge Protector 8 AC Outlets 4 USB Ports, Charging Station Extension Cord with Multiple Outlets for Home, Office, School, Dorm Room Essentials",5.0,1663696876920,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B09QLBKCZ3,Human,37.64820098876953
Did not come with a power cord. I made a power cord for the box with a 1 Amp fuse inline and verified that the polarity was correct. The 1Amp fuse blows immediately upon turning on the switch. Very disappointing. Returning.,"Balana Mini Whip Active Antenna Assembly, 1 Sdr Active Antenna and 2 Connection Cable, 10khz-30mhz Active Antenna Vehicle Shortwave Portable Mini Whip",1.0,1623472870329,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B08L3PV71G,Human,56.8505973815918
This is just like it is pictured. It is big and the colors are nice. I am going to put it on the Garage door. It will fit nicely. I would buy this again.,"WATINC Congrats Grad Backdrop Banner 2023 Graduation Decorations 78"" x 45"" Extra Large and Red Black Background We are Proud of You Cap Diploma Party Supplies for Indoor Outdoor Photo Booth Props",5.0,1621719205528,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B09V19FR6M,Human,24.34324836730957
"I can not remember the short cuts, this has helped a lot. It also washes off easy.","CaseBuy MacBook Air M1 Keyboard Cover Shortcuts, Keyboard Skin for MacBook Air 13 inch 2021 2020 Model A2179 A2337 M1 with MAC OS Shortcut Hot Keys, MacBook Air 13 inch Accessories",5.0,1608045779777,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B0B74ZCLQ7,Human,87.45240020751953
This is cute and the ear pods fit good in here,"Mulafnxal Compatible with Airpods 1&2 Case,Silicone 3D Cute Funny Fun Cartoon Character Airpod Cover,Fashion Stylish Cool Sports Design Skin, Cases for Men Teens Girls Boys Air pods (Football)",5.0,1608045671737,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B0BMT6TQSK,Human,336.5013122558594
This is nice. Great sound.,"BESTISAN Soundbar, TV Sound Bar with Dual Bass Ports Wired HDMI and Wireless Bluetooth 5.0 Home Theater System (28 Inch, Enhanced Bass Technology, 3-Inch Drivers, Bass Adjustable, Wall Mountable, DSP)",5.0,1608044760066,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B0BJQ8TH85,Human,91.03614807128906
At college there aren’t enough plugs so this is great. My daughter love this electrical outlet she takes it to friends houses and to the library. She talked me into buying one. I love it too.,"TESSAN Power Strip Tower Long Extension Cord 15 ft, Surge Protector 8 AC Outlets 4 USB Ports, Charging Station Extension Cord with Multiple Outlets for Home, Office, School, Dorm Room Essentials",5.0,1608044664376,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B09QLBKCZ3,Human,84.97827911376953
This indoor camera works good. I can see what the puppy is doing when I leave the room. It works good at night with the lights off. When the heat comes on I can see the dust flying around the room. But you can not point it at the window to see what is happening outside. The camera reflects off the window and you can’t see anything.,"NETVUE Indoor Camera, 1080P FHD 2.4GHz WiFi Pet Camera, Home Camera for Pet/Baby, Dog Camera 2-Way Audio, Indoor Security Camera Night Vision, AI Human Detection, Black, Pack of 2",5.0,1608043569412,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B096K4MF5V,Human,27.637264251708984
"The volume and channel buttons light up, when you press the light button. This replaced my 14 year old Samsung remote.  Very easy to connect to the TV. The only CON is the volume button you have to press each time for up or down. If you hold down the button it does nothing. I also wish the channel buttons light up with the light. The preset channel button works really nicely with changing from one channel to the previous channel.",Universal Remote Control for Most Samsung LCD LED HDTV 3D Smart Home Entertainment TVs (One pcs),5.0,1606666206062,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B01DU67QZM,Human,40.63554763793945
I needed additional cooling for my gaming laptop. I wanted something that would perform this cooling function without much fuss. I purchased the DreamSky cooling fan and have not been disappointed in it. It really makes a huge difference. Yes you have to sacrifice a bit of motor noise for the additional cooling but you won't be disappointed. It has a speed control so you can adjust the speed or turn it off completely. This is just what I needed and for under $20 how can you go wrong?,"Laptop Cooling Pad ,DreamSky Portable Laptop Cooler ,Faster Cooling And USB Powered,Support Various Size 14inch To 17inch Laptop/Notebook",5.0,1466541228000,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B00MVRBOIC,Human,23.087003707885742
"I purchased this for use with my Samsung Tab S 10.5 tablet and I was very pleased with it. It is super fast, zero glitches and never any data loss. I have been using it for about a year now and it still just as fast as the day I installed it. I have been using the Link2SD app to make the best use of this card and it works flawlessly. As far as memory goes, you can't go wrong with Samsung. One note of caution: Look out for fake Samsung memory available on other web sites at ridiculously low prices. These are usually smaller memory cards relabeled to look like a larger size and may not even be the Samsung brand in reality.",Samsung EVO 64GB 48/MB/s Micro SDXC Memory Card with Adapter up to (MB-MP64DA/AM),5.0,1464612933000,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,B00IVPU7AO,Human,22.737468719482422
